"","X","v","a","f","h","l","n","s","w","word_tokens","word_types","tokens_in_cmu","types_in_cmu","year","month","day","consonants","vowelRatio","tokenCoverage","typeCoverage","dayOfYear","date","humidity"
"2635",2636,10272,166,3755,400,1858,2711,5368,1092,7343,1363,7025,1239,2008,3,25,15350,0.669185667752443,0.956693449543783,0.909024211298606,85,"2008-03-25",0.0081000002
"2636",2637,9207,249,3239,343,1691,2414,4553,1040,6600,1282,6263,1163,2008,3,26,13529,0.68053810333358,0.948939393939394,0.907176287051482,86,"2008-03-26",0.0077999998
"2637",2638,9767,212,3785,364,1714,2535,5213,832,6770,1341,6514,1270,2008,3,27,14655,0.666461958375981,0.96218611521418,0.947054436987323,87,"2008-03-27",0.0071999999
"2638",2639,9482,132,3472,325,1727,2456,4788,897,6789,1225,6453,1119,2008,3,28,13797,0.687250851634413,0.950508174988953,0.913469387755102,88,"2008-03-28",0.0073000002
"2639",2640,7438,107,2702,252,1427,1859,3695,864,5687,1080,5340,955,2008,3,29,10906,0.682009902805795,0.938983646914014,0.884259259259259,89,"2008-03-29",0.0082999999
"2640",2641,7263,154,2661,245,1346,1818,3562,953,5529,1056,5228,950,2008,3,29,10739,0.676319955303101,0.94555977572798,0.899621212121212,89,"2008-03-29",0.0082999999
"2641",2642,8787,158,3398,261,1712,2263,4515,864,6065,1312,5769,1210,2008,3,30,13171,0.667147521069015,0.951195383347073,0.922256097560976,90,"2008-03-30",0.0066
"2642",2643,11066,207,4253,429,2079,2951,5812,948,7746,1345,7488,1254,2008,3,31,16679,0.663469032915642,0.966692486444617,0.932342007434944,91,"2008-03-31",0.0065000001
"2643",2644,8981,153,3238,274,1686,2307,4750,934,6584,1323,6193,1199,2008,4,1,13342,0.673137460650577,0.940613608748481,0.906273620559335,92,"2008-04-01",0.0066
"2644",2645,9534,239,3791,281,1800,2566,4837,859,6492,1346,6165,1228,2008,4,2,14373,0.663327071592569,0.949630314232902,0.912332838038633,93,"2008-04-02",0.0074999998
"2645",2646,8798,182,3341,362,1608,2378,4562,769,6125,1251,5945,1169,2008,4,4,13202,0.666414179669747,0.970612244897959,0.93445243804956,95,"2008-04-04",0.0081000002
"2646",2647,10279,190,3847,345,1940,2698,5029,1087,7482,1288,7042,1149,2008,4,7,15136,0.679109408033827,0.941192194600374,0.892080745341615,98,"2008-04-07",0.0071999999
"2647",2648,9623,228,3584,314,1917,2587,4882,906,6475,1368,6247,1278,2008,4,8,14418,0.667429601886531,0.964787644787645,0.934210526315789,99,"2008-04-08",0.0070000002
"2648",2649,8859,219,3416,338,1857,2481,4278,859,6246,1296,5975,1205,2008,4,9,13448,0.658759666864961,0.95661223182837,0.929783950617284,100,"2008-04-09",0.0071999999
"2649",2650,9970,177,3816,448,1878,2597,5046,1007,7042,1281,6770,1189,2008,4,10,14969,0.666043155855435,0.961374609485941,0.928181108508977,101,"2008-04-10",0.0076000001
"2650",2651,9455,189,3683,404,1790,2534,4630,938,6679,1257,6362,1133,2008,4,11,14168,0.667348955392434,0.952537805060638,0.901352426412092,102,"2008-04-11",0.0080000004
"2651",2652,10279,190,3847,345,1940,2698,5029,1087,7482,1288,7042,1149,2008,4,12,15136,0.679109408033827,0.941192194600374,0.892080745341615,103,"2008-04-12",0.0080000004
"2652",2653,8848,250,3218,346,1725,2348,4369,910,6342,1350,6008,1228,2008,4,14,13166,0.672034027039344,0.947335225480921,0.90962962962963,105,"2008-04-14",0.0082999999
"2653",2654,11164,198,4226,387,2145,2964,5790,966,7550,1426,7290,1337,2008,4,15,16676,0.669465099544255,0.965562913907285,0.937587657784011,106,"2008-04-15",0.0068999999
"2654",2655,7081,196,2628,317,1323,1966,3574,736,5362,1037,5153,963,2008,4,16,10740,0.659310986964618,0.961022006713913,0.928640308582449,107,"2008-04-16",0.0068999999
"2655",2656,9302,263,3724,397,1868,2438,4523,830,6532,1335,6305,1251,2008,4,17,14043,0.662394075340027,0.965248009797918,0.937078651685393,108,"2008-04-17",0.0077
"2656",2657,7336,199,2742,337,1398,1944,3699,805,5577,1074,5346,980,2008,4,19,11124,0.659475008989572,0.958579881656805,0.912476722532588,110,"2008-04-19",0.0074
"2657",2658,10987,213,4173,415,2057,3009,5712,1009,7486,1335,7273,1277,2008,4,21,16588,0.66234627441524,0.971546887523377,0.956554307116105,112,"2008-04-21",0.0065000001
"2658",2659,12482,223,4561,489,2321,3282,6479,1164,8643,1416,8294,1309,2008,4,22,18519,0.674010475727631,0.95962050214046,0.924435028248588,113,"2008-04-22",0.0074
"2659",2660,10454,229,3721,396,1940,2701,5488,928,7417,1263,7035,1150,2008,4,23,15403,0.678698954749075,0.948496696777673,0.910530482977039,114,"2008-04-23",0.0082
"2660",2661,9405,188,3541,337,1590,2556,4952,866,6596,1260,6268,1156,2008,4,24,14030,0.670349251603706,0.950272892662219,0.917460317460317,115,"2008-04-24",0.0070000002
"2661",2662,10250,205,3659,371,2048,2738,5258,1057,7245,1507,6839,1354,2008,4,25,15336,0.668362023995827,0.943961352657005,0.898473788984738,116,"2008-04-25",0.0076000001
"2662",2663,10454,229,3721,396,1940,2701,5488,928,7417,1263,7035,1150,2008,4,26,15403,0.678698954749075,0.948496696777673,0.910530482977039,117,"2008-04-26",0.0077
"2663",2664,10168,216,3871,372,1835,2697,5245,877,7008,1441,6741,1341,2008,4,28,15113,0.672798253159532,0.961900684931507,0.930603747397641,119,"2008-04-28",0.0081000002
"2664",2665,9827,220,3708,451,1702,2594,4909,1072,7041,1315,6692,1207,2008,4,29,14656,0.670510371179039,0.950433177105525,0.91787072243346,120,"2008-04-29",0.0082999999
"2665",2666,9713,179,3579,438,1731,2480,4918,1057,6973,1287,6594,1163,2008,4,30,14382,0.67535808649701,0.94564749749032,0.903651903651904,121,"2008-04-30",0.0071999999
"2666",2667,9453,242,3553,422,1817,2514,4775,951,6712,1318,6476,1219,2008,5,1,14274,0.662253047498949,0.964839094159714,0.924886191198786,122,"2008-05-01",0.0071
"2667",2668,7273,176,2495,303,1238,1813,3615,836,5138,1080,4881,986,2008,5,2,10476,0.694253531882398,0.949980537173998,0.912962962962963,123,"2008-05-02",0.0080000004
"2668",2669,9827,220,3708,451,1702,2594,4909,1072,7041,1315,6692,1207,2008,5,3,14656,0.670510371179039,0.950433177105525,0.91787072243346,124,"2008-05-03",0.0083999997
"2669",2670,9713,179,3579,438,1731,2480,4918,1057,6973,1287,6594,1163,2008,5,4,14382,0.67535808649701,0.94564749749032,0.903651903651904,125,"2008-05-04",0.0083999997
"2670",2671,9992,185,3747,374,1853,2670,5248,881,6902,1302,6622,1219,2008,5,5,14958,0.668003743816018,0.959432048681542,0.936251920122888,126,"2008-05-05",0.0078999996
"2671",2672,13256,239,5138,434,2599,3552,6804,1213,9353,1345,9068,1242,2008,5,6,19979,0.66349667150508,0.969528493531487,0.923420074349442,127,"2008-05-06",0.0083999997
"2672",2673,11203,196,4234,376,2117,3096,5814,987,7614,1291,7364,1223,2008,5,7,16820,0.666052318668252,0.967165747307591,0.947327652982184,128,"2008-05-07",0.0081000002
"2673",2674,8992,270,3476,400,1800,2306,4329,880,6335,1317,6065,1223,2008,5,8,13461,0.668003863011663,0.957379636937648,0.928625664388762,129,"2008-05-08",0.0080000004
"2674",2675,9907,166,3488,382,1766,2672,5097,979,6886,1321,6597,1216,2008,5,9,14550,0.680893470790378,0.95803078710427,0.920514761544285,130,"2008-05-09",0.0082
"2675",2676,8890,194,3418,433,1634,2236,4425,936,6248,1307,5966,1196,2008,5,10,13276,0.669629406447725,0.954865556978233,0.915072685539403,131,"2008-05-10",0.0081000002
"2676",2677,7273,176,2495,303,1238,1813,3615,836,5138,1080,4881,986,2008,5,11,10476,0.694253531882398,0.949980537173998,0.912962962962963,132,"2008-05-11",0.0086000003
"2677",2678,9193,137,3269,382,1627,2470,4686,948,6685,1227,6374,1129,2008,5,12,13519,0.680005917597455,0.953477935676889,0.920130399348003,133,"2008-05-12",0.0081000002
"2678",2679,10492,179,3984,372,1883,2933,5496,915,7430,1202,7108,1125,2008,5,13,15762,0.665651567060018,0.956662180349933,0.935940099833611,134,"2008-05-13",0.0077999998
"2679",2680,11269,201,4265,445,2106,3221,5814,1050,7852,1334,7589,1253,2008,5,14,17102,0.658928780259619,0.96650534895568,0.93928035982009,135,"2008-05-14",0.0082999999
"2680",2681,10330,172,3893,299,1883,2852,5074,1064,7374,1443,6986,1307,2008,5,15,15237,0.677954978014045,0.947382695958774,0.905751905751906,136,"2008-05-15",0.0088
"2681",2682,9034,193,3296,326,1619,2467,4541,911,6538,1256,6206,1139,2008,5,16,13353,0.676552085673631,0.94921994493729,0.906847133757962,137,"2008-05-16",0.0091000004
"2682",2683,9079,146,3256,383,1538,2427,4661,976,6523,1201,6217,1108,2008,5,17,13387,0.67819526406215,0.953089069446574,0.922564529558701,138,"2008-05-17",0.0092000002
"2683",2684,10330,172,3893,299,1883,2852,5074,1064,7374,1443,6986,1307,2008,5,18,15237,0.677954978014045,0.947382695958774,0.905751905751906,139,"2008-05-18",0.0091000004
"2684",2685,9293,186,3558,378,1861,2327,4474,1091,6767,1217,6389,1080,2008,5,19,13875,0.669765765765766,0.944140682724989,0.887428101889893,140,"2008-05-19",0.0088
"2685",2686,9552,174,3528,382,1801,2530,4790,982,6726,1380,6420,1277,2008,5,21,14187,0.673292450835272,0.954504906333631,0.92536231884058,142,"2008-05-21",0.0082
"2686",2687,11002,269,4141,529,2163,2990,5614,1014,7620,1379,7434,1285,2008,5,21,16720,0.658014354066986,0.975590551181102,0.93183466279913,142,"2008-05-21",0.0082
"2687",2688,8318,214,3236,295,1794,2165,4073,827,5973,1141,5694,1019,2008,5,22,12604,0.659949222469057,0.953289804118533,0.89307624890447,143,"2008-05-22",0.0078999996
"2688",2689,8317,189,2964,297,1450,2311,4158,1003,6341,1100,5937,981,2008,5,23,12372,0.672243776268994,0.936287651789938,0.891818181818182,144,"2008-05-23",0.0083999997
"2689",2690,8318,214,3236,295,1794,2165,4073,827,5973,1141,5694,1019,2008,5,24,12604,0.659949222469057,0.953289804118533,0.89307624890447,145,"2008-05-24",0.0074999998
"2690",2691,8310,189,2959,297,1449,2308,4156,1003,6332,1098,5931,980,2008,5,25,12361,0.672275705849041,0.936670878079596,0.892531876138434,146,"2008-05-25",0.0077
"2691",2692,8487,180,3037,257,1603,2223,4212,1018,6460,1222,5990,1083,2008,5,26,12530,0.677334397446129,0.927244582043344,0.886252045826514,147,"2008-05-26",0.0085000005
"2692",2693,10062,168,4093,272,1979,2701,4766,1039,6733,1290,6505,1180,2008,5,27,15018,0.669996004794247,0.966136937472152,0.914728682170543,148,"2008-05-27",0.0081000002
"2693",2694,10860,180,4242,419,2067,2778,5666,1058,7513,1412,7269,1321,2008,5,28,16410,0.661791590493601,0.967522960202316,0.935552407932011,149,"2008-05-28",0.0085000005
"2694",2695,10149,227,4065,325,2003,2635,5255,881,6864,1402,6628,1310,2008,5,29,15391,0.659411344292119,0.965617715617716,0.934379457917261,150,"2008-05-29",0.0088
"2695",2696,9541,172,3566,334,1806,2442,4929,975,6758,1415,6441,1294,2008,5,30,14224,0.670767716535433,0.953092630955904,0.914487632508834,151,"2008-05-30",0.0088
"2696",2697,8317,189,2964,297,1450,2311,4158,1003,6341,1100,5937,981,2008,5,31,12372,0.672243776268994,0.936287651789938,0.891818181818182,152,"2008-05-31",0.0086000003
"2697",2698,8487,180,3037,257,1603,2223,4212,1018,6460,1222,5990,1083,2008,6,1,12530,0.677334397446129,0.927244582043344,0.886252045826514,153,"2008-06-01",0.0087000001
"2698",2699,10785,205,4052,408,1927,2864,5507,907,7445,1421,7169,1315,2008,6,2,15870,0.679584120982987,0.962928139691068,0.925404644616467,154,"2008-06-02",0.0086000003
"2699",2700,9967,200,3780,427,1787,2747,5217,862,6933,1306,6697,1228,2008,6,4,15020,0.66358189081225,0.965959901918361,0.940275650842266,156,"2008-06-04",0.0086000003
"2700",2701,10126,204,3791,447,1861,2677,5267,872,7051,1285,6827,1197,2008,6,4,15119,0.669753290561545,0.968231456530989,0.931517509727626,156,"2008-06-04",0.0086000003
"2701",2702,10044,180,3690,410,1829,2715,5225,874,6809,1278,6604,1192,2008,6,4,14923,0.673055015747504,0.969892788955794,0.932707355242567,156,"2008-06-04",0.0086000003
"2702",2703,9705,133,3615,458,1736,2699,4808,900,6893,1317,6575,1204,2008,6,5,14349,0.676353752874765,0.953866241114174,0.91419893697798,157,"2008-06-05",0.0082999999
"2703",2704,10063,209,3435,406,1729,2624,4932,1188,7864,1430,7228,1185,2008,6,6,14523,0.692900915788749,0.91912512716175,0.828671328671329,158,"2008-06-06",0.0087000001
"2704",2705,9651,227,3573,407,1729,2571,5122,918,6739,1292,6563,1214,2008,6,7,14547,0.663435759950505,0.973883365484493,0.939628482972136,159,"2008-06-07",0.0083999997
"2705",2706,10284,194,3475,444,1807,2762,4957,1204,7998,1438,7373,1195,2008,6,8,14843,0.692851849356599,0.921855463865967,0.831015299026426,160,"2008-06-08",0.0085000005
"2706",2707,10680,180,4001,498,2017,2866,5403,941,7202,1271,6958,1192,2008,6,9,15906,0.671444737834779,0.966120522077201,0.937844217151849,161,"2008-06-09",0.0089999996
"2707",2708,10395,286,3896,511,1924,2797,5008,1138,7364,1295,7090,1177,2008,6,10,15560,0.66805912596401,0.96279196089082,0.908880308880309,162,"2008-06-10",0.0092000002
"2708",2709,11065,195,4008,330,2307,2931,5669,1041,7595,1470,7246,1361,2008,6,11,16481,0.671379163885687,0.954048716260698,0.925850340136054,163,"2008-06-11",0.0085000005
"2709",2710,9601,192,3636,351,1936,2504,4901,937,6748,1325,6505,1225,2008,6,12,14457,0.664107352839455,0.963989330171903,0.924528301886792,164,"2008-06-12",0.0088999998
"2710",2711,9858,199,3545,541,1810,2572,4878,1227,7012,1199,6784,1137,2008,6,13,14772,0.667343623070674,0.96748431260696,0.948290241868224,165,"2008-06-13",0.0092000002
"2711",2712,10392,286,3895,511,1923,2795,5007,1138,7357,1293,7087,1177,2008,6,14,15555,0.66808100289296,0.963300258257442,0.910286156225831,166,"2008-06-14",0.0091000004
"2712",2713,9741,206,3479,344,1892,2605,4981,1054,6721,1471,6424,1347,2008,6,15,14561,0.668978778930019,0.955810147299509,0.915703602991162,167,"2008-06-15",0.0089999996
"2713",2714,5663,96,2114,256,1168,1306,2911,604,3764,1003,3623,930,2008,6,16,8455,0.669781194559432,0.962539851222104,0.927218344965105,168,"2008-06-16",0.0091000004
"2714",2715,9997,186,3665,412,1961,2653,5164,926,7042,1461,6706,1328,2008,6,17,14967,0.667936126144184,0.952286282306163,0.908966461327858,169,"2008-06-17",0.0092000002
"2715",2716,8681,178,3246,428,1586,2231,4244,896,6315,1258,5921,1142,2008,6,18,12809,0.67772659848544,0.937608867775139,0.907790143084261,170,"2008-06-18",0.0089999996
"2716",2717,9636,203,3855,375,1808,2539,4889,884,6581,1391,6358,1295,2008,6,19,14553,0.662131519274376,0.966114572253457,0.93098490294752,171,"2008-06-19",0.0089999996
"2717",2718,7763,136,2742,267,1528,1980,4047,929,6070,1228,5619,1054,2008,6,20,11629,0.667555249806518,0.925700164744646,0.858306188925081,172,"2008-06-20",0.0093
"2718",2719,8681,178,3246,428,1586,2231,4244,896,6315,1258,5921,1142,2008,6,21,12809,0.67772659848544,0.937608867775139,0.907790143084261,173,"2008-06-21",0.0098000001
"2719",2720,7763,136,2742,267,1528,1980,4047,929,6070,1228,5619,1054,2008,6,22,11629,0.667555249806518,0.925700164744646,0.858306188925081,174,"2008-06-22",0.0098999999
"2720",2721,8864,188,3088,460,1647,2301,4454,1040,6371,1336,6108,1232,2008,6,23,13178,0.672636211868265,0.958719196358499,0.922155688622755,175,"2008-06-23",0.0094999997
"2721",2722,10496,187,3765,433,2119,2805,5495,905,7237,1361,6949,1258,2008,6,24,15709,0.668152014768604,0.96020450462899,0.924320352681852,176,"2008-06-24",0.0097000003
"2722",2723,10440,269,3670,309,2130,2743,5295,1058,7155,1265,6877,1166,2008,6,25,15474,0.674680108569213,0.961146051712089,0.921739130434783,177,"2008-06-25",0.0098999999
"2723",2724,9408,190,3529,357,1809,2551,4813,881,6524,1238,6300,1150,2008,6,26,14130,0.665817409766454,0.965665236051502,0.92891760904685,178,"2008-06-26",0.0099999998
"2724",2725,9206,188,3382,370,1763,2443,4842,868,6347,1246,6144,1172,2008,6,27,13856,0.664405311778291,0.968016385694029,0.940609951845907,179,"2008-06-27",0.0101
"2725",2726,8864,188,3088,460,1647,2301,4454,1040,6371,1336,6108,1232,2008,6,28,13178,0.672636211868265,0.958719196358499,0.922155688622755,180,"2008-06-28",0.0099999998
"2726",2727,8864,188,3088,460,1647,2301,4454,1040,6371,1336,6108,1232,2008,6,29,13178,0.672636211868265,0.958719196358499,0.922155688622755,181,"2008-06-29",0.0099999998
"2727",2728,10120,211,3778,274,2203,2657,4956,896,6749,1323,6510,1222,2008,6,30,14975,0.675792988313856,0.964587346273522,0.923658352229781,182,"2008-06-30",0.0103
"2728",2729,8152,123,2933,348,1550,2220,4212,877,5943,1237,5630,1085,2008,7,1,12263,0.664763923999021,0.947332996802961,0.87712206952304,183,"2008-07-01",0.0105
"2729",2730,9573,201,3870,366,1744,2495,4486,946,6312,1203,6090,1131,2008,7,2,14108,0.678551176637369,0.964828897338403,0.940149625935162,184,"2008-07-02",0.0103
"2730",2731,9319,224,3512,353,1850,2449,4631,992,6256,1284,6141,1228,2008,7,3,14011,0.665120262650774,0.981617647058823,0.956386292834891,185,"2008-07-03",0.0104
"2731",2732,8730,179,3382,287,1751,2236,4394,858,5959,1250,5677,1144,2008,7,4,13087,0.667074195766792,0.952676623594563,0.9152,186,"2008-07-04",0.0107
"2732",2733,10120,211,3778,274,2203,2657,4956,896,6749,1323,6510,1222,2008,7,6,14975,0.675792988313856,0.964587346273522,0.923658352229781,188,"2008-07-06",0.011
"2733",2734,8911,183,3367,337,1684,2220,4546,933,6466,1236,6148,1126,2008,7,7,13270,0.671514694800301,0.950819672131147,0.911003236245955,189,"2008-07-07",0.011
"2734",2735,9290,203,3586,432,1764,2409,4836,922,6587,1205,6339,1118,2008,7,8,14152,0.656444318824194,0.962350083497799,0.927800829875519,190,"2008-07-08",0.0111
"2735",2736,5332,106,1928,219,978,1417,2546,665,4035,809,3806,735,2008,7,9,7859,0.678457819060949,0.943246592317224,0.908529048207664,191,"2008-07-09",0.011
"2736",2737,9865,207,3821,323,1994,2579,4850,958,7045,1247,6732,1132,2008,7,10,14732,0.669630735813196,0.955571327182399,0.907778668805132,192,"2008-07-10",0.0112
"2737",2738,8926,171,3459,281,1752,2339,4444,925,6315,1267,6040,1164,2008,7,11,13371,0.667564131328996,0.956452889944576,0.918705603788477,193,"2008-07-11",0.0111
"2738",2739,5332,106,1928,219,978,1417,2546,665,4035,809,3806,735,2008,7,12,7859,0.678457819060949,0.943246592317224,0.908529048207664,194,"2008-07-12",0.0112
"2739",2740,8926,171,3459,281,1752,2339,4444,925,6315,1267,6040,1164,2008,7,13,13371,0.667564131328996,0.956452889944576,0.918705603788477,195,"2008-07-13",0.0113
"2740",2741,8836,146,3130,276,1653,2405,4661,836,6075,1283,5847,1202,2008,7,14,13107,0.674143587396048,0.962469135802469,0.936866718628215,196,"2008-07-14",0.0114
"2741",2742,8920,199,3295,325,1782,2474,4535,885,6090,1385,5823,1282,2008,7,15,13495,0.660985550203779,0.95615763546798,0.925631768953069,197,"2008-07-15",0.0111
"2742",2743,9734,203,3700,279,2138,2558,4724,964,6730,1433,6405,1312,2008,7,16,14566,0.668268570643965,0.951708766716196,0.9155617585485,198,"2008-07-16",0.0109
"2743",2744,8454,202,3209,290,1720,2192,4183,729,5804,1277,5570,1187,2008,7,17,12525,0.67497005988024,0.959682977257064,0.929522317932655,199,"2008-07-17",0.0106
"2744",2745,10341,187,3961,310,1943,2751,5267,982,6988,1472,6616,1333,2008,7,18,15401,0.671449905850269,0.946765884373211,0.905570652173913,200,"2008-07-18",0.0107
"2745",2746,10383,224,3727,381,1989,2884,5424,918,7084,1363,6781,1255,2008,7,21,15547,0.667845886666238,0.957227555053642,0.920763022743947,203,"2008-07-21",0.0106
"2746",2747,10383,235,3883,333,1941,2701,5307,1089,7290,1388,6965,1276,2008,7,22,15489,0.670346697656401,0.955418381344307,0.919308357348703,204,"2008-07-22",0.0106
"2747",2748,9798,214,3444,300,1932,2357,5090,983,7078,1375,6653,1164,2008,7,25,14320,0.684217877094972,0.939954789488556,0.846545454545455,207,"2008-07-25",0.011
"2748",2749,10079,217,3781,375,1909,2705,5165,939,6637,1344,6448,1253,2008,7,28,15091,0.667881518786031,0.971523278589724,0.932291666666667,210,"2008-07-28",0.011
"2749",2750,10542,186,4228,309,2063,2837,5295,1038,7173,1307,6958,1203,2008,7,29,15956,0.660691902732514,0.970026488219713,0.920428462127008,211,"2008-07-29",0.0106
"2750",2751,11454,219,4154,439,2326,3076,5862,1019,7783,1461,7433,1340,2008,7,30,17095,0.670020473822755,0.955030194012592,0.917180013689254,212,"2008-07-30",0.0108
"2751",2752,9947,239,3851,324,2011,2575,4929,989,6976,1357,6687,1225,2008,7,31,14918,0.666778388523931,0.958572247706422,0.902726602800295,213,"2008-07-31",0.011
